product_name,brand,proteins
Seeded multigrain bloomer,,11.0
Bravčové párky,Piráti,15.0
Specialite laitière Myrtille Mûre Cassis,Envia,8.8
Céréales Muesli croustillant aux 4 noix paquet de 500g,U,11.0
10 pains au lait,Carrefour,9.0
Biscottes germe de blé x 34,"Bio Village, Marque Repère",11.0
Galettes riz complet,"Bio Village, Marque Repère",8.4
HERTA allumettes de Bacon 2x100g - 200g,Herta,19.0
Purée d'Amande Complète Tunisie,Ethiquable,24.0
Nuggets Extra Croustillant x10,Le gaulois,13.0
Coulommiers l'Extra-Crémeux,"CF&R, Cœur de Lion, Savencia",18.0
BRIDELIGHT LE PTIT GOURMAND ALLEGE 5%MG 250g,Bridelight,25.0
Sardines huil.olive extra v.St Gil.,Saveurs de nos Régions,23.0
Emmental,Étoile D'Or,28.0
Tranches panées de Cabillaud MSC,Findus,14.0
12 OEUFS FRAIS de poules élevées en plein air,Carrefour,12.0
bio vollkorn penne,Lidl,13.0
Grand Mie 7 céréales,"Chabrior, Intermarché",10.3
Tartines craquantes avoine,"Jardin bio, Léa Nature",9.6
Cœur mie complet 500g,"Chabrior, intermarché",8.6
Cordons bleus de poulet,"Les Volailles du Chef, Toque du Chef",12.0
mozzarella,"lidl, milbona",17.5
Bûche de chèvre fondante,"Marque Repère, Les Croisés",20.0
Farine de Sarrasin,Treblec,13.1
Biscuits Croquants Avoine Chocolat,Evernat,8.1
Schoko Bons,"Ferrero, Kinder",8.3
Sablés authentiques Épeautre,Bisson,9.3
Salsicha Knakworst Saucisse Knack,Dulano Lidl,12.5
Flûtes feuilletées fromage,Snaktastic,12.0
Cashew Kerne Nüsse,Seeberger,19.0
Classic Napolitaner - Loacker,Loacker,8.6
Chocolat Pâtissier Noir CORSE 70% CACAO,"Carrefour BIO, Carrefour",9.1
Filets de maquereaux Huile d'Olive Vierge Extra,Petit Navire,20.0
Pâte à tartiner noisette cacao,le jardin de corentin,9.7
Rummo Linguine N°13,Rummo,14.5
tonno rio mare oliva,Rio Mare,23.1
"DolcesenzaFrumento, Avena e Riso",Misura,12.0
soba noodles,Vitasia,12.0
HERTA KNACKI Saucisses 100% pur porc x6 - 210g,"Herta, Knacki",12.0
Peanut Butter Smooth,GO ON,27.0
HERTA LE BON PARIS Jambon au Torchon sans nitrite x4 - 140g,"Le Bon Paris, Herta",21.0
Almonds,Alesto Lidl,24.5
Muesli au chocolat,Terres et Céréales,11.0
pot noodles chicken and mushroom 114g,King Pot Noodle,12.0
Muesli croustillant tout chocolat,Marque Repère,9.6
Peanut Butter,Lidl,24.700000762939
Tablette de chocolat 100% cacao variétés native Pérou,Ethiquable,12.0
Skyr vanille,Danone,12.5
Fruit and nut muesli,Waitrose,8.9
Excellence Noir Orange sanguine de Sicile,Lindt,9.6
Knax végétales & gourmandes,HappyVore,11.0
Mélange de fruits et de noix,Natural Happiness,12.7
6 Seed & Cereal Original Pitta,The Food Doctor,9.8
Müesli crunchy,"Crownfield, Lidl",8.7
Strong white flour,Tesco,12.6
Sweet and salty nut,Nature Valley,12.3
Strawberry Granola,Sainsbury’s,10.6
Butter croissant,Aldi,9.7
2 bake at home multigrain baguettes with sourdough,Tesco,10.0
2 Bake at Home Baguettes,Tesco,8.9
Ciabatta rolls,Waitrose,9.5
Perly max,Jaouda,8.6
Lighter soft cheese,By Sainsbury's,9.7
Flocons d’avoine,,13.5
Skyr Stracciatella,Siggi's,9.2
Cheddar bonna 24 p,Bonna,13.0
Wholegrain Malties,Sainsbury's,11.3
Ketchup ton chef 240ml,,101.0
NESQUIK Moins de Sucres Poudre Cacaotée,"Nestlé, Nesquik",9.1
Pain grillé au blé complet,"Bio Village, Marque Repère",11.0
2 Cordons Bleus De Poulet Bio,Nature De France,14.0
Mozzarella,Carrefour,17.0
Petits sablés Beaufort,Michel et Augustin,9.0
Céréales de campagne,Tipiak,11.0
"Les Tendres Carrés blé, petits pois, courgette & curry",Céréal Bio,13.0
XXL poulet roti crudites,Daunat,19.0
Feta - Fromage,"Carrefour,Carrefour Extra",17.0
Tofou Nature,Soy,17.5
Fromage de chèvre,Carrefour Classic',9.5
Yogur Proteínas con Mango y Maracuyá 0%,Hacendado,8.3
Seeberger Walnusskerne 4008258130018 Walnusskerne,Seeberger,16.0
Wraps,Carrefour Sensation,9.3
President coulommiers extra fondant 350g,"Lactalis, Président",16.0
Brioche tranchée,"Chabrior, Intermarché",8.7
BEAN SALT SNACK,Zweifel vaya,17.0
Parmigiano Reggiano AOP 200g,Casa azzurra,32.0
Wrap,Epi d'Or,9.4
Avoine Sésame,Bjorg,11.0
Chocolate puro con almendras,Valor,9.9
Sauce Soja (réduite en sel -40%),Tanoshi,8.8
Protein Peanut & Chocolate Cereal Bar,Nature valley,10.2
Mejillones en escabeche,Hacendado,18.0
Colin d'Alaska Extra croustillant MSC,l'Atelier Poisson,13.0
Cacahuètes grillées sans sel ajouté,Bouton d'or,27.0
Chocolat en poudre,"CHOCOQUIK, Güldenhof",50.0
Tofu fumé,Céréal Bio,16.0
Pan tostado ajo y perejil,Hacendado,8.2
Vegan Engevita Nutritional Yeast Flakes,Marigold,47.0
Tortilla Pops Finement Salé,N.A ! NATURE ADDICTS,13.0
,Alesto,24.0
Nussknacker - Vollmilchschokolade,"Aldi,Choceur,WIHA",11.0
Fette biscottate integrali 630 gr,Mulino Bianco,14.0
Beyond Burger,Beyond Meat,18.08
Leerdammer le moelleux 6 tranches 150g,Leerdammer,21.5
IronMaxx Protein Bar,Lidl,50.0
BuoniCosì senza zuccheri aggiunti frollini classico,Galbusera,8.5
Печени хлебни кръгчета с вкус Гъби и сметана,Maretti,8.8
Vegan protein chocolat,BODYMASS,78.0
Miettes de thon à la tomate,Nixe,14.4
Jamón serrano gran reserva,Hacendado,35.0
Tuna Chunks in Spring Water,TESCO,12.7
Sante Tropical Muesli Whole Grain Oat 350G,Santé,8.2
Amandes grillées,Daco Bello,27.0
Mini burger vegetale agli spinaci,Kioene,11.0
Fussili,Combino,12.0
Sandwich sotille integral,Dulcesol,10.0
Super Nutty Granola,Deluxe,12.7
Muesli de superfrutas sin azúcares añadidos,"Carrefour BIO, Carrefour",9.9
Nestle Nesquik Cereal 375g,Nestlé,8.7
Tablette Noir noisettes et amandes pilées,"KROKOLA, Merveilles du Monde",9.8
Protein bread,TASTINO,20.4
sauce soja sans sel ajouté,suzi wan,9.7
Special K Granola mixed berries,Kellogg's,9.3
"British Extra Mature Cheddar, Strength 5",Valley Spire,25.4
Hipro,Danone,15.0
Organic Protein,Orgain,41.1764705882353
Roasted Mixed Nuts - Salted,Tesco,20.4
Plain Breadsticks,ASDA,13.0
Flocons d'avoine complete,Carrefour,12.0
Yogurt Proteínas Coco,Hacendado,11.0
Moutard a l'ancienne,Star,8.42
Prosciutto By Sainsburys,Sainsburys,27.9
Tortilla wraps,Snack Day,9.9
liegeois saveur chocolat,Milbona,10.0
Multigrain Crackers,Savour Bakes,8.2
Halloumi,Emporium,20.2
seeded Bread,wildfarmed,11.7
Original Seitan,The Tofoo Co,22.5
Carré frais bio,"Elle & Vire, Savencia",12.0
Minizza Tomate🍅& Herbes de Provence,Belin,11.0
Rillettes du Mans sans graisse ajoutée,"Bordeau Chesnel, Savencia",18.2
,Carrefour,9.9
Le bon brie,"CF&R, Coeur de lion, Savencia",17.0
Chocolat noir dégustation 85% de cacao Tablette de 100g,U,11.0
Gebraden Ham / Jambon Rôti,Dulano Selection,20.0
Farine de blé bio,Francine,9.4
L'Original,"Fromagerie Guilloteau, Pavé d'Affinois",16.0
Petit beurre 200g,U,8.2
HERTA Knacki Veggie Saucisses végétales x4 -140g,"Herta, Knacki",16.0
Bâtonnets Colin d'Alaska MSC,Findus,12.0
skyr,ARLA,10.0
4 Baguettes viennoises complètes sans sucres ajoutés 340g,La Boulangère,13.0
Véritables knacks d'Alsace,"Carrefour, Reflets de FranceBazin André",13.0
Skyr Natural,Milbona,11.0
Pain de mie complet,AGIDRA,8.4
Snack poppé saveur paprika,TooGood,19.2
Filets de Maquereaux Grillés avec un Trait d'huile d'olive,Saupiquet,20.0
Houmous - IDS -180g,Itinéraire des Saveurs,8.4
Parmigiano reggiano aop rape 12 mois lc 60g,"Intermarché, Itinéraire des Saveurs, Sélection Intermarché",32.0
Muesli crunchy,Muesli Crunchy,8.4
Tablette BIO dégustation - Chocolat noir Pérou 85% - 100g,Ivoria,10.0
Pâtes mini penne rigate piccolini 500g,"Barilla, Barilla Piccolini",12.0
"Truite fumée, Aquitaine",Ovive,22.0
Palomitas pipocas microondas Sal,Hacendado,9.8
St Môret Léger 8% MG.  bolv,"Savencia, St moret",10.0
Pain de table céréales,"Auchan, Auchan Gourmet",8.8
Jamón de Trevélez,Antonio Álvarez,33.0
"Nuts, Granola & Seeds","Kellogg's, Special K",13.0
Knorr Soupe Déshydratée Douceur d'Asperges 3 Portions,"Knorr®, Unilever®",8.7
Tortellini Ricotta Epinards aux oeufs frais,"Turini,Marque Repère",8.7
,"Knorr, Unilever",12.0
NESTLE NESQUIK Cerealien,"Nestlé, Nestle nesquik",8.7
"NESTLE LION Céréales 1,05 kg","Nestlé, Lion",8.1
Les Carrés Crémeux,Milbona,9.0
Muesli Crunchy chocolat noir et noisettes grillées,"Crownfield, Lidl",9.0
Filets de maquereaux à l'escabèche,Nixe,14.0
Noix de cajou non salées,Snacks of The World,21.0
Sardines à l'huile de tournesol,"Cap RoussetFerrigno, Ferrigno",26.0
Skyr,PÂTURAGES,8.5
Linsen Chips Paprika Style,funny-frisch,13.0
Muesli Croustillant Chocolat Proteines,TERRES & CÉRÉALES BIO,15.0
Tartines craquantes sarrasin,"Carrefour BIO, Carrefour",12.0
Sante Granola Raspberry and Strawberry,Sante,9.1
Skyr mangue passion,Siggi’s,8.9
Tartines craquantes au blé complet 250g,U,11.0
Sante Baton Proteinowy Go On Kakaowy,Go On,20.0
Mozza,Lovilio,17.0
Lustucru tortellini jambon cru 250g,"Lustucru, Lustucru selection",12.0
Free Range Eggs (Medium),"Aldi,Merevale",13.0
Brioche Muffin x 5 250g,La Boulangère,11.0
Sardine Fillets,Season,22.0
Haché végétal,Accro,17.0
Oat so simple - golden syrup flavor,Quaker,9.0
Stockwell & Co. Muesli 1kg,"Stockwell & Co, Tesco",10.2
Kaskaras Pipas de girasol con sel,Fruypis,33.0
Peanut Butter,Meridian,30.0
Protein Salted Caramel Nut,Nature Valley,10.4
Chocolate Sea Salt,RXBAR,12.0
Chicken Gyoza Dinner Dumplings,Itsu,8.2
Wheat Biscuits,Morrisons,12.0
Cottage Cheese,Emporium,11.9
High Protein Choco Crunch,Marks & Spencer,23.7
Japanese Breadcrumbs Panko Semmelbrösel,Yutaka,15.0
100% PEANUT BUTTER,Nuts About Nature,27.0
Poppy Seed Bagels,Fitzgeralds,9.2999999995
Hummus bites tomato and basil,Snaktastic,9.1
Special K dark chocolate,Special K,8.33333333333333
Khayrat 200g,الخيرات,12.0
Spaghetti,,12.0
Fusilli,Cardella,11.2
Feta,Tranos,17.0
Protein Mango Pouch Yogurt,Arla,10.0
NESTLE FITNESS Honey Flavour Fiber Cerealien,Nestlé,10.1
Almond Cantucci,Crosta & Mollica,10.0
beurre de cacahuète,peripella,25.0
amaretti,Crosta and mollica,12.0
Super nutty Granola,"Deluxe,Lidl",11.3
super berry granola,deluxe,10.9
Crunchy Mint dark chocolate,Hu,9.2
Snickers x10,Snickers,8.7
Skyr light & free,"Danone, Light & Free",10.3
HERTA KNACKI Saucisses 100% Poulet x6 - 210g,"Herta, Knacki",15.0
Muesli chocolat noir et graines de lin,"Jardin Bio étic, Jardin bio, Léa Nature",11.0
Petits pains grillés aux céréales,"Carrefour BIO, Carrefour",12.0
DooWap pépites chocolait ss additif,"Barilla, Harrys",8.3
Céréales cœur fondant,"Carrefour BIO,Carrefour",9.2
Biscuits Nature,Carrefour,11.0
Etorki pur brebis,"Etorki, Savencia",24.0
,"Marque Repère, Bon Choco, Equador",21.0
Emmental cœur de meule,Président,27.0
Panzani coquillettes 3 minutes 500g,"Ebro Foods, Panzani, Panzani les 3 Minutes",12.0
Maccheroni Nr. 44,Barilla,13.0
Pâte arachide,Dakatine,27.2
Muesli croustillant fruits rouges,Terres et Céréales,9.2
XtremBox - Radiatori  Bœuf Sauce au poivre,"Sodebo, pasta xtrem",8.6
Ficelles Olives Vertes et Noires,Kambly,12.0
Feta,Casa Azzurra,16.5
Chocolat,J FAVRICHON,9.8
Chèvres chauds,Soignon,16.0
Queso fresco Burgos Natural,Hacendado,10.9
Thon entier Albacore au naturel,"Lidl, Nixe",23.0
Biscottes sans sel x36,Chabrior,12.0
Tartines craquantes sarrasin,"Jardin bio, Léa Nature",11.0
Filets de Maquereaux Nature,Petit Navire,22.0
Cacao en poudre Sensations Pures,Ivoria,22.0
Petit Yoplait 0%,"Petit yoplait 0%,Yoplait",9.7
Biscuit petit beurre blé cplt (15) 140g,Biocoop,9.5
Sardines à l'huile d'olive et herbes de Provence,Parmentier,23.0
Instant Full Cream Milk Powder,Nestle NIDO,8.8
Mousse au chocolat à l'ancienne,Marie morin,8.3
Thunfisch in Olivenöl,Rio Mare,24.0
Sardines de Bretagne,"Carrefour, Reflets de France",24.0
Lenteja Pardina,Hacendado,24.5
Queso Grana Padano Rallado,Hacendado,33.0
Pâte à tartiner aux noisettes pot 700g,"U, U Bio",8.7
SAUMON ATL ELEVE EN NORVEGE FUME,Petit Navire,22.0
Vollkorn Knäckebrot,"Grafschafter, Tastino",12.8
Les Fourrées  -  Beurre de Cacahuète & Cacao,Funkie,13.0
Jambon - Simplement bon à l'étouffée,Fleury Michon,8.8
Sablés Parmigiano Reggiano,Michel & Augustin,9.0
Орехи макадамия,Alesto,8.3
Feta,Les Croisés,15.0
Peanut Butter Crunchy,"Go On,Sante",27.0
HERTA LE BON PARIS Jambon sel réduit x6 -210g,"HERTA, Le Bon Paris",21.0
Blanc de Poulet Nature Sans Nitrite,Fleury Michon,21.0
Fiocchi d'avena integrale,Coop,12.0
Super Berry Granola,Deluxe,11.3
Muesli croustillant chocolat,Terres & Céréales Bio,9.5
Milled chia seeds,Lidl,19.0
Peanut butter Crunchy,Meridian,26.0
Sardines au naturel,Carrefour,23.0
6 Burgers nature Classic,Jacquet,9.2
Lustucru girasoli tomate basilic mozzarella 250g,"Lustucru, Lustucru selection",8.5
Vegan protein,Bodymass,78.8
Pan Carrè,"Barilla, Mulino Bianco",8.1
Pistachios,Alesto,26.5
Erdnüsse geröstet & ungesalzen,ültje,25.0
Organic 6 Mixed Sizes Free Range Eggs,Tesco,12.6
Lindt Excellence,Lindt Excellence,9.5
Self Raising Flour,Tesco,9.8
Oat flakes rolled,Crownfield,12.0
Americano Intense Instant Coffee with Ground Beans,Nescafé Azera,8.1
Wholemeal wraps,The Bakery at Asda,9.0
Strong white bread flour,Sainsburys,13.4
Mature Cheddar,Pilgrims Choice,25.4
Mature british cheddar,Sainsbury's,25.4
BelVita Chocolate Chips 30% less,"Belvita,Mondelēz",8.6
Red Kidney Beans,Aldi,9.1
Dark chocolate,Waitrose,10.0
Prosciutto cotto mozzarella fresh tortelloni,Rana,15.0
Pescada,Pescada,14.13
10 Breaded Cod Fish Fingers,The Fishmonger Aldi,11.0
Apple & Berry No Added Sugar Granola,Jordans,18.0
Peanut Chocolate Treat Bag,M&M's,9.8
Creamy Chocolate and hazelnut butter,plants,15.1
Tobigo,,18.8
finest cacao,,20.0
Al kasbah luncheon,,11.9
La hollandaise 96p,,8.1
Organic hot chocolate,Green and blacks,8.7
Filets de maquereaux nature,Petit Navire,20.0
Mélange de fruits secs,Trader Joe's,15.0
Crème dessert saveur vanille,Milbona,10.0
Brioche tranchee au skyr 450g,La Boulangère,8.1
Bagels,Bakery Co,9.4
Muesli Bio Croustillant Amande Vanille,Charles Vignon,9.2
,Lucien Georgelin,8.4
Barres de Céréales Extra Kellogg's Miel - 4x32g,"Kellogg's, Extra",15.0
Stylesse Nature,Carrefour,8.7
Flocons d'Avoine,"Bio Village,Marque Repère",14.0
pain grillé palletier,lu,12.0
"Fromage pasteurisé Emmental français râpé 29%MG, 200g",U,27.0
Barre Chocolatée Kinder Bueno Chocolat au Lait,"Kinder, Ferrero",8.6
Pain de mie sandwich complet 825g,U,8.5
Café au Lait,NESCAFÉ Dolce Gusto,21.2
Graines de chia,Happy Bio,18.0
Petits pains grilles,Carrefour,9.5
Cacahuètes grillées à sec,"Bénenuts, PepsiCo",27.0
Cacahuete tostado 0% sal añadida,Hacendado,24.9
biscottes à la farine d\'épautre,le moulin du pivert,11.0
Sticks et bretzels,Carrefour,11.0
Tofou fumé au bois de hêtre,Soy,16.0
Petits Suisses,Envia,9.1
Muesli CRISP 5 Fruits 500g,Chabrior,8.8
Pan de molde sin corteza,Bimbo,9.3
Tartines croustillantes au Seigle,"Carrefour BIO,Carrefour",10.0
Chocolat noir Quinoa,Ethiquable,8.6
Petit beurre,"Lidl,Sondey,Flämische Keksfabrik",8.6
Sardines In Extra Virgin Olive Oil,Connétable,24.0
Kerrygold Cheddar herzhaft,"Kerrygold, Ornua Deutschland",26.0
,"Ferrero, Kinder",8.3
OUI AU BON ! Le carré crémeux,Carrefour,9.0
Queso fresco batido Quark,Milbona,8.5
"Bénénuts Plaisir brut Mélange de noix amandes, noix, cajous, noisettes","BENENUTS, Plaisir brut",19.0
Körniger Frischkäse,"Milbona, Privatmolkerei Bechtel",11.5
Tartines Craquantes Sarrasin,Le pain des fleurs,13.0
Sardines,Connétable,24.0
Cereal Max Energy Noisette Chocolat,Isostar,12.0
Thon entier nature,Saupiquet,22.0
,"Nakd, nākd",12.0
HERTA Blanc Poulet Broche conservation sans nitrite x4 -140g,Herta,22.0
Jambon sup dd csn tsr 4t 140g,Monique ranou,23.0
Mikrowellen Popcorn salzig,McEnnedy,10.7
Skyr,"Aldi, Karwendel, Milsani",13.4
Crunchy Erdnuss Butter,Lidl,29.0
Couscous moyen Golden sun,Golden sun,12.0
"Erdnussbutter, creamy","Mike Mitchell's, Penny",25.0
Tartine croustillantes,Lidl,11.8
Almond Butter,Kirkland Signature,20.0
HERTA Lardons Fumés 200g,Herta,17.0
Belle Buone,Galbusera,13.0
Buoni cosi,Galbusera,8.7
HERTA LE BON PARIS Jambon Fumé sans nitrite x4 - 140g,"HERTA, Le Bon Paris",21.0
Truite des Pyrénées fumée,Pêcheries Basques,22.2
Käse Grünländer Mild & Nussig Das Original,Grünländer,25.0
Kiri Bio,Kiri,9.5
Wild Pacific Red Salmon,John West,20.4
Fibra sticks,Hacendado,16.0
Protein Granola Apricot & Cranberry,Harvest Morn,26.5
Crunchy Oat Granola Tropical Fruits,Jordans,10.0
HiPro,Danone,9.5
Reduced fat homous,Meadow Fresh,8.2
Cashew Cookie Raw Fruit & Nut WholefoodBars,Nakd,10.0
Ricotta,"Le Berger, الراعي",18.0
Mini Cheddars,"Jacob's, Jacobs",10.3
Wholewheat Spaghetti,Baresa,10.0
Classic Cream Crackers,Asda,9.7
Red Onion & Chive Bagels,New York Bakery Co.,8.1
Seeded Brioche Burger Buns,St Pierre,9.4
Chicken and Vegetable Lidl soup,crosse & blackwell,13.2
Malted Grain & Seeds,Warburtons,11.3
Bombay mix,Cofresh,12.0
Dry Roasted Peanuts,Alesto,29.0
Crunchy peanut butter,Grandessa,26.1
Hovis Granary,Hovis,9.3
Blé Dur,,14.0
Babicao,Nestlé,10.5
Nutty Granola,By sainsbury's,12.4
Multigrain hoops,Marks & Spencer,9.3
Ayour ail semoule,,16.5
Novalac Lait,NOVALAC,14.0
Beef stick,Chomps,10.0
Muscly,,9.0
Granola super nutty,"Lidl, crownfield",11.0
Cioccoavena,mulino bianco,8.3
Peruvian Dark Milk Chocolate,Sainsbury's,8.1
Greek feta Cheese,Aldi,16.0
Haché Végétal et Gourmand,HappyVore,14.0
Red Split Lentils,Taste Of,8.1
SEA SALT AND PEPPER PROTEIN NUT CRUNCH,Graze,23.0
Maxi tacos wrap,Assylor,11.6
Croustillant Nature,"Carrefour BIO, Carrefour",8.9
Bûche,"Chêne d'argent, Lidl",17.0
Choco Shells,"Crownfield,Lidl,Nordgetreide",9.6
Pain de mie Grandes tranches 7 Céréales,"Marque Repère, Épi d'Or",8.2
Mozzarella,"Casa Azzurra,Cipf Codipal",17.0
Kinderriegel,"Ferrero, Kinder",8.7
Saint Agur crème format maxi,"Saint Agur, Savencia",13.0
Knorr Soupe Déshydratée Passée aux 9 Légumes 4 Portions,Knorr,10.0
High Protein Chocolate Pudding,Ehrmann,10.0
Panzani torti 3 minutes 500g,Panzani,12.0
Petits pains grillés au froment - 225g,"U, U Bio",9.1
Jambon supérieur Sans nitrite,"Marque Repère, Tradilège",21.0
M&M's - peanut,"M&m's, Mars, Mars Chocolat, Mars Chocolat France",9.8
Chocolat Dégustation 70% cacao,"DIPA, Moser Roth",8.8
Suprêmes au Goût de Crabe,Coraya,10.0
Petits Pains Grillés Froment,"Marque Repère, Epi d'Or",9.8
Pão de forma,Bimbo,8.31168831168831
Comté,Carrefour,26.0
Bretzels d’alsace,ancel,10.0
Petits pains grillés sans sucres ajoutés,"Chabrior,Sélection Intermarché",13.0
Noix de cajou grillées,Carrefour,20.0
Le Crottin de Chèvre,Rians,20.0
Escalope Cordon Bleu au Comté,Père Dodu,14.0
Torsades complètes,"Bio Village, Marque Repère",14.0
Comte 6 mois aop lc 350g,"Pâturages, Sélection Intermarché",27.0
Chocolat noir 80% - Équateur,Kaoka,11.2
Pain de mie,Jacquet,8.7
"Crackers Aux graines de courge, lin et sésame",Carrefour,21.0
Thon entier au naturel,Carrefour,26.0
Protein Drink Raspberry Flavour,Danone,25.0
Kinder Bueno Mini,"Kinder, Ferrero",8.6
Repas Équilibré barre saveur Pomme Framboise,Gerlinéa,24.0
Le Torchon - Cuit à l'Etouffée  - 25% de sel*,Fleury Michon,22.0
Espetec,Casa Tarradellas,27.5
"Süßes, Schokolade Edelbitter 85%","Aldi, ALDI MOSER ROTH, Moser Roth",11.0
Pate à tartiner noisette cacao,Le Jardin De Corentin,9.7
Chocolat Lait Noisettes entières,"Bellarom, Fin Carre",8.3
Sandwich Le Méga Thon Oeuf x3 / pain viennois,Sodebo,10.0
Amandes entières décortiquées,Sun,24.0
Galettes de lentilles vertes courgette menthe,Hari&Co,8.5
2 dos de cabillaud façon fish and chips,Picard,14.0
Reis - Basmati Reis,Golden Sun,16.4
granola,"Marque Repère, Grainéa",13.0
Crunchy Avena y Miel,Nature Valley,8.7
"Bagels Semillas 8,8%",Bimbo,11.0
Harrys pain de mie extra moelleux complet sans sucres ajoutés 500g,"Harrys, Harry’s",8.7
Skyr Nature,Løgismose,10.0
Muesli fruits,"Carrefour BIO, Carrefour",10.0
Gran Pavesi crackers,"Gran Pavesi, pavesi",10.0
Skyr bio vanille,Les 2 vaches,9.1
Tartines grillées craquantes au froment 250g,U,12.0
Biscuits Épeautre et Sésame,Carrefour,9.0
Baton protein waniliowy,Go On,20.0
Tunfisch Filets in Sonnenblüme,"Lidl, Nixe",25.4
Apricot Wheats,Kellogg's,8.8
Whole Nut Smooth Peanut Butter,Lidl,24.7
Roasted & Salted Cashews,Stockwell & Co.,19.5
Gorgonzola dop piccante,"Lovilio, Milbona",20.0
Malted Wheats,"Essential Waitrose,Waitrose",11.3
"Sardines à l'huile de soja aux légumes, piment et épices",Tagine,26.3
85% Cacao NOIR,Carrefour,12.0
Tesco Sardines in Tomato Sauce,Tesco,22.2
12 free range British eggs,"Sainsbury's,by sainsbury's",14.1
Smooth Almond Butter,Pip & Nut,20.9
Tofu al naturale,Vemondo,13.0
Quick Yeast,doves farm,43.5
Toasting Muffins,Warburtons,8.7
Basmati Rice (raw),Lidl,8.1
Amandes non grillées,Vico,26.0
Queso en lonchas de vaca,Entrepinares,21.0
Stone Baked Margherita Pizza,Tesco,13.5
Multi-Grain Crackers 6-Seed,Crunchmaster,10.0
Pur cacao non sucré,Ethiquable,25.0
Pitta breads,Asda,9.4
Flakes fruits rouges,"Crownfield, Lidl",8.7
bran flakes harvest morn,Aldi,10.7
Typ Cappuccino classic,"Deutsche Extrakt Kaffee, REWE, ja!",8.3
Penne rigate,Cardella,11.2
Extra Special Mixed Seed Sourdough,Asda Extra Special,12.0
NESTLE FITNESS Cocoa Protein Bar Multipack (,"Nestlé, Nestle fitness no added sugar protein cocoa, Nestle",11.9
Le nature,jaouda,9.0
Juby Sardines In Vegetable Oil125g,,23.7
Wiltshire Cured Ham,Tesco Finest,24.7
Dark milk chocolate with blood orange,Marks & Spencer,9.0
Grilletine Céréales et Graines x18,Brioche Pasquier,13.0
MUESLI & Co 7 FRUITS SECS,Carrefour,9.1
Aromat,Knorr,13.0
Original Nature,"Nestlé, Fitness",9.4
Nuggets de poulet bio,Nature de France,11.0
Lait écrémé en poudre,Régilait,36.0
Emietté de Thon le mariné Citron & Thym,Petit navire,24.6
Le pâté de porc Hénaff,Hénaff,17.0
Céréales Muesli croustillant aux fruits rouges doypack de 500g,U,8.9
Blanc de Dinde  - 25% de sel*,Fleury Michon,22.0
CremioBox - Poulet & Emmental râpé,"Sodebo, cremiobox",22.0
Sardines généreuses à la tomate sans huile,Connétable,18.0
Pain de mie longue conservation,Harrys,8.2
Filets de colin d'Alaska MSC panés - 220g - Frais,Cité marine,12.0
L'Authentique Vegan,Soy,19.0
Tranches de chèvre,Soignon,26.0
Fuetec Original,Elpozo,27.5
Crackers 3 graines - BIO,"Chabrior, Regain",14.925
Früchte Hafer-Müsli,Kölln,9.5
Tempeh à cuisiner,Soy,19.0
Farine de blé T45,"Marque Repère, Tablier Blanc",11.0
Krisprolls complets,Pågen,13.0
Queso de Cabra,"Hacendado, Montesinos",17.0
Jamón cocido extra,Noel,18.0
Copos de trigo integral y arroz con chocolate con leche,Hacendado,8.3
Bastoncini salati,Snack day,11.0
Yaourt grec 0%,Delta,9.6
VEGEMITE B VITAMINS FOR VITALITY,VEGEMITE,25.9
Micro Popcorn sare,Chio,8.9
Galettes pois fromage épinards,Toque du Chef,16.8
NESTLE FITNESS Chocolat Noir Céréales 450g,"Nestlé, Fitness",8.9
Lait amandes caramélisées,fin CARRÉ,8.8
Burrata,Hacendado,13.0
Blanc de Poulet - Doré au Four,Fleury Michon,21.0
Beurre de cacahuètes Crunchy,"Trader Joe's, Aldi",27.3
Maxi Tranches Complet,"CARREFOUR CLASSIC', Carrefour",8.4
Magretti,Galbusera,8.3
Nesquik Chocolate Flavour,"Nestlé, Nesquik",11.1
Burger vegetale classico,"Granarolo, Unconventional",15.0
Salam Sasesc,Cristim Salam Sasesc,16.33
La vache qui rit,La vache qui rit,9.0
Gnocchi Classic,Chef Select,8.4
Belgian Choc,Options,8.9
Omega 3 Fish Fingers,Birds Eye,12.0
Rigatoni,Napolina,9.0
,Vemondo,10.0
Saucisses natures à base de protéines de soja,Heura,16.0
Strawberry Quark,Graham's The Family Dairy,12.4
White Bread,Tesco,8.3
Fruit & Seed Oatcakes on the go,Nairn's,9.6
6 Free Range British Eggs Large,Sainsbury's,14.1
Alesto Super Linseed Mix,Alesto,20.3
Petit dej’ - Pépites de chocolat & miel,Gerblé,8.4
On-The-Go Protein Pouch: strawberry,Brooklea,25.0
Barres au son d'avoine,Monoprix,12.0
HIGH PROTEIN Mousse,Milbona,17.5
Tesco Finest All Butter Croissant 4 Pack,Tesco,9.4
Soreen Malt Loaf 190g,Soreen,8.6
Stong White Bread Flour,Aldi,11.5
Mario thon entier,Mario,26.1
Plain bagels,Marks & Spencer,11.0
Protein,Bodymass,30.9
Sliced Chicken,Eastman's Deli Foods,14.0
Roasted Pistachios,"The Foodie Market, Aldi, Aldi The Foodie Market",24.8
protein bar caramel,"Nākd, Nakd",17.0
PROTEIN pudding,Zott,10.0
High Protein Milk Shake,Core Power,42.0
